"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","ID Pedido","Fecha envío","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total"
"C1314","Europa","Greece","Doméstico","Online","Baja","12/22/2032","131419074","2/9/2033","8679","668.27","502.54","5799915.33","4361544.66"
"C2079","África","Senegal","Bebida","Offline","Alta","12/23/2032","207990348","2/10/2033","7821","47.45","31.79","371106.45","248629.59"
"C4899","Centroamérica y Caribe","El Salvador","Cuidado personal","Offline","Alta","12/24/2032","489902532","2/11/2033","1901","81.73","56.67","155368.73","107729.67"
"C7310","Australia y Oceanía","Federated States of Micronesia","Cosméticos","Offline","Crítica","12/25/2032","731011664","2/12/2033","1451","437.2","263.33","634377.2","382091.83"
"C7456","África","Mauritania","Frutas","Offline","Baja","12/26/2032","745633351","2/13/2033","8333","9.33","6.92","77746.89","57664.36"
"C5355","Australia y Oceanía","Palau","Ropa","Online","Baja","12/27/2032","535506522","2/14/2033","7135","109.28","35.84","779712.8","255718.4"
"C3109","Centroamérica y Caribe","Panama","Bebida","Online","Baja","12/28/2032","310959708","2/15/2033","8743","47.45","31.79","414855.35","277939.97"
"C7079","África","Liberia","Verduras","Online","Crítica","12/29/2032","707988440","2/16/2033","8367","154.06","90.93","1289020.02","760811.31"
"C8482","Asia","Turkmenistan","Verduras","Offline","Media","12/30/2032","848277413","2/17/2033","2992","154.06","90.93","460947.52","272062.56"
"C3950","Asia","Malaysia","Snacks","Online","Media","12/31/2032","395033872","2/18/2033","8156","152.58","97.44","1244442.48","794720.64"
"C5911","África","Iran","Alimento infantil","Online","Alta","1/1/2033","591134679","2/19/2033","8743","255.28","159.42","2231913.04","1393809.06"
"C7497","Europa","Norway","Doméstico","Online","Crítica","1/2/2033","749748504","2/20/2033","6098","668.27","502.54","4075110.46","3064488.92"
"C4298","Asia","Maldives","Alimento infantil","Offline","Crítica","1/3/2033","429800879","2/21/2033","6486","255.28","159.42","1655746.08","1033998.12"
"C8141","Australia y Oceanía","Australia","Material de oficina","Online","Media","1/4/2033","814168298","2/22/2033","9347","651.21","524.96","6086859.87","4906801.12"
"C6448","Centroamérica y Caribe","Antigua and Barbuda ","Cárnicos","Offline","Crítica","1/5/2033","644858682","2/23/2033","6869","421.89","364.69","2897962.41","2505055.61"
"C8219","Europa","Portugal","Doméstico","Offline","Baja","1/6/2033","821989190","2/24/2033","3723","668.27","502.54","2487969.21","1870956.42"
"C6623","Australia y Oceanía","Tonga","Doméstico","Offline","Alta","1/7/2033","662386167","2/25/2033","3641","668.27","502.54","2433171.07","1829748.14"
"C4617","Asia","Bhutan","Cosméticos","Offline","Crítica","1/8/2033","461794698","2/26/2033","4168","437.2","263.33","1822249.6","1097559.44"
"C5073","Europa","San Marino","Snacks","Offline","Alta","1/9/2033","507386672","2/27/2033","5846","152.58","97.44","891982.68","569634.24"
"C9328","África","Eritrea","Snacks","Online","Baja","1/10/2033","932800900","2/28/2033","5370","152.58","97.44","819354.6","523252.8"
"C7654","Europa","Italy","Cárnicos","Offline","Crítica","1/11/2033","765423762","3/1/2033","4756","421.89","364.69","2006508.84","1734465.64"
"C1890","África","Djibouti","Ropa","Online","Alta","1/12/2033","189044940","3/2/2033","1454","109.28","35.84","158893.12","52111.36"
"C8758","África","Rwanda","Cuidado personal","Offline","Alta","1/13/2033","875811898","3/3/2033","1058","81.73","56.67","86470.34","59956.86"
"C8926","Europa","Portugal","Bebida","Online","Media","1/14/2033","892692220","3/4/2033","6320","47.45","31.79","299884","200912.8"
"C4379","Europa","Sweden","Cuidado personal","Offline","Media","1/15/2033","437914454","3/5/2033","7473","81.73","56.67","610768.29","423494.91"
"C3225","Asia","Japan","Snacks","Offline","Alta","1/16/2033","322507798","3/6/2033","6079","152.58","97.44","927533.82","592337.76"
"C6920","Europa","Portugal","Snacks","Offline","Crítica","1/17/2033","692054402","3/7/2033","3131","152.58","97.44","477727.98","305084.64"
"C3539","Europa","Bulgaria","Frutas","Online","Baja","1/18/2033","353919684","3/8/2033","1554","9.33","6.92","14498.82","10753.68"
"C5158","Europa","Bosnia and Herzegovina","Cereales","Online","Baja","1/19/2033","515816104","3/9/2033","303","205.7","117.11","62327.1","35484.33"
"C9265","África","Mauritius ","Cuidado personal","Offline","Media","1/20/2033","926513373","3/10/2033","4751","81.73","56.67","388299.23","269239.17"
"C6623","Australia y Oceanía","Tonga","Doméstico","Offline","Alta","1/21/2033","662386167","3/11/2033","3641","668.27","502.54","2433171.07","1829748.14"
"C1350","Asia","Turkmenistan","Cárnicos","Offline","Baja","1/22/2033","135033404","3/12/2033","8240","421.89","364.69","3476373.6","3005045.6"
"C2520","Centroamérica y Caribe","El Salvador","Alimento infantil","Offline","Media","1/23/2033","252003896","3/13/2033","2408","255.28","159.42","614714.24","383883.36"
"C4134","África","Liberia","Material de oficina","Offline","Crítica","1/24/2033","413408935","3/14/2033","5745","651.21","524.96","3741201.45","3015895.2"
"C7230","Asia","India","Verduras","Online","Crítica","1/25/2033","723019969","3/15/2033","6531","154.06","90.93","1006165.86","593863.83"
"C9289","Centroamérica y Caribe","Saint Lucia","Cosméticos","Offline","Baja","1/26/2033","928952682","3/16/2033","6597","437.2","263.33","2884208.4","1737188.01"
"C9909","Australia y Oceanía","Australia","Frutas","Online","Media","1/27/2033","990975224","3/17/2033","445","9.33","6.92","4151.85","3079.4"
"C4725","África","Lebanon","Alimento infantil","Offline","Alta","1/28/2033","472535550","3/18/2033","2625","255.28","159.42","670110","418477.5"
"C7195","Centroamérica y Caribe","Barbados","Verduras","Online","Baja","1/29/2033","719551551","3/19/2033","149","154.06","90.93","22954.94","13548.57"
"C7358","África","Sierra Leone","Cuidado personal","Offline","Crítica","1/30/2033","735875689","3/20/2033","824","81.73","56.67","67345.52","46696.08"
"C8711","Asia","Uzbekistan","Cereales","Offline","Alta","1/31/2033","871178328","3/21/2033","9882","205.7","117.11","2032727.4","1157281.02"
"C2876","África","Tunisia ","Cosméticos","Offline","Media","2/1/2033","287675130","3/22/2033","8319","437.2","263.33","3637066.8","2190642.27"
"C4106","Australia y Oceanía","Tonga","Doméstico","Online","Alta","2/2/2033","410621154","3/23/2033","779","668.27","502.54","520582.33","391478.66"
"C6920","Europa","Portugal","Snacks","Offline","Crítica","2/3/2033","692054402","3/24/2033","3131","152.58","97.44","477727.98","305084.64"
"C2962","Australia y Oceanía","Solomon Islands","Material de oficina","Online","Baja","2/4/2033","296272361","3/25/2033","2430","651.21","524.96","1582440.3","1275652.8"
"C7358","África","Sierra Leone","Cuidado personal","Offline","Crítica","2/5/2033","735875689","3/26/2033","824","81.73","56.67","67345.52","46696.08"
"C6003","África","Jordan","Frutas","Online","Baja","2/6/2033","600340449","3/27/2033","2935","9.33","6.92","27383.55","20310.2"
"C5147","Asia","Mongolia","Cuidado personal","Online","Crítica","2/7/2033","514738929","3/28/2033","1543","81.73","56.67","126109.39","87441.81"
"C5287","Centroamérica y Caribe","Belize","Cosméticos","Online","Crítica","2/8/2033","528737914","3/29/2033","4153","437.2","263.33","1815691.6","1093609.49"
"C8904","Asia","Philippines","Verduras","Offline","Media","2/9/2033","890437877","3/30/2033","9210","154.06","90.93","1418892.6","837465.3"
"C3537","Centroamérica y Caribe","Cuba","Cuidado personal","Online","Baja","2/10/2033","353764760","3/31/2033","5709","81.73","56.67","466596.57","323529.03"
"C7922","Europa","Romania","Frutas","Offline","Alta","2/11/2033","792240703","4/1/2033","484","9.33","6.92","4515.72","3349.28"
"C5366","África","Morocco","Snacks","Offline","Media","2/12/2033","536687123","4/2/2033","6501","152.58","97.44","991922.58","633457.44"
"C7310","Australia y Oceanía","Federated States of Micronesia","Cosméticos","Offline","Crítica","2/13/2033","731011664","4/3/2033","1451","437.2","263.33","634377.2","382091.83"
"C7294","Centroamérica y Caribe","Nicaragua","Cárnicos","Offline","Crítica","2/14/2033","729468429","4/4/2033","4773","421.89","364.69","2013680.97","1740665.37"
"C9270","África","Cape Verde","Snacks","Offline","Crítica","2/15/2033","927029645","4/5/2033","7527","152.58","97.44","1148469.66","733430.88"
"C4157","África","Saudi Arabia","Verduras","Online","Crítica","2/16/2033","415760695","4/6/2033","1684","154.06","90.93","259437.04","153126.12"
"C4617","Asia","Bhutan","Cosméticos","Offline","Crítica","2/17/2033","461794698","4/7/2033","4168","437.2","263.33","1822249.6","1097559.44"
"C8219","Europa","Portugal","Doméstico","Offline","Baja","2/18/2033","821989190","4/8/2033","3723","668.27","502.54","2487969.21","1870956.42"
"C6469","Europa","Russia","Cuidado personal","Offline","Baja","2/19/2033","646917331","4/9/2033","6069","81.73","56.67","496019.37","343930.23"
"C7831","Australia y Oceanía","Vanuatu","Material de oficina","Online","Baja","2/20/2033","783119904","4/10/2033","1437","651.21","524.96","935788.77","754367.52"
"C2186","África","United Arab Emirates","Cosméticos","Offline","Alta","2/21/2033","218665540","4/11/2033","6847","437.2","263.33","2993508.4","1803020.51"
"C5869","África","Iraq","Cárnicos","Offline","Crítica","2/22/2033","586978328","4/12/2033","8786","421.89","364.69","3706725.54","3204166.34"
"C4279","Europa","Slovakia","Frutas","Offline","Alta","2/23/2033","427934491","4/13/2033","4180","9.33","6.92","38999.4","28925.6"
"C8490","Australia y Oceanía","Tuvalu","Snacks","Offline","Baja","2/24/2033","849058902","4/14/2033","4252","152.58","97.44","648770.16","414314.88"
"C8811","Asia","Japan","Alimento infantil","Offline","Baja","2/25/2033","881113231","4/15/2033","9840","255.28","159.42","2511955.2","1568692.8"
"C4224","Australia y Oceanía","Papua New Guinea","Alimento infantil","Offline","Baja","2/26/2033","422456347","4/16/2033","3076","255.28","159.42","785241.28","490375.92"
"C9634","África","Pakistan","Cereales","Offline","Crítica","2/27/2033","963414561","4/17/2033","4633","205.7","117.11","953008.1","542570.63"
"C6235","Centroamérica y Caribe","Saint Kitts and Nevis ","Bebida","Online","Alta","2/28/2033","623535764","4/18/2033","6944","47.45","31.79","329492.8","220749.76"
"C8676","Europa","Lithuania","Alimento infantil","Offline","Baja","3/1/2033","867641246","4/19/2033","3180","255.28","159.42","811790.4","506955.6"
"C5275","Europa","Bosnia and Herzegovina","Alimento infantil","Offline","Baja","3/2/2033","527583491","4/20/2033","2534","255.28","159.42","646879.52","403970.28"
"C6354","África","Tunisia ","Alimento infantil","Offline","Crítica","3/3/2033","635496270","4/21/2033","6323","255.28","159.42","1614135.44","1008012.66"
"C2951","África","Angola","Cárnicos","Offline","Baja","3/4/2033","295123946","4/22/2033","2589","421.89","364.69","1092273.21","944182.41"
"C7242","África","Kenya","Doméstico","Online","Alta","3/5/2033","724249923","4/23/2033","501","668.27","502.54","334803.27","251772.54"
"C1621","Australia y Oceanía","Samoa ","Cárnicos","Online","Crítica","3/6/2033","162165772","4/24/2033","7311","421.89","364.69","3084437.79","2666248.59"
"C5444","Europa","Austria","Alimento infantil","Online","Crítica","3/7/2033","544463384","4/25/2033","7669","255.28","159.42","1957742.32","1222591.98"
"C9910","Europa","Kosovo","Verduras","Online","Media","3/8/2033","991019856","4/26/2033","3653","154.06","90.93","562781.18","332167.29"
"C2579","Centroamérica y Caribe","Honduras","Verduras","Online","Alta","3/9/2033","257926213","4/27/2033","4953","154.06","90.93","763059.18","450376.29"
"C5294","Europa","Latvia","Cuidado personal","Offline","Crítica","3/10/2033","529457604","4/28/2033","7126","81.73","56.67","582407.98","403830.42"
"C4722","África","Qatar","Cosméticos","Online","Media","3/11/2033","472285783","4/29/2033","8713","437.2","263.33","3809323.6","2294394.29"
"C4171","Australia y Oceanía","Samoa ","Alimento infantil","Offline","Baja","3/12/2033","417172610","4/30/2033","9501","255.28","159.42","2425415.28","1514649.42"
"C1158","Europa","Norway","Bebida","Online","Baja","3/13/2033","115831792","5/1/2033","6056","47.45","31.79","287357.2","192520.24"
"C7844","África","Lesotho","Snacks","Offline","Media","3/14/2033","784411656","5/2/2033","3695","152.58","97.44","563783.1","360040.8"
"C5882","Europa","Malta","Cárnicos","Online","Media","3/15/2033","588242185","5/3/2033","2789","421.89","364.69","1176651.21","1017120.41"
"C8691","Europa","Malta","Verduras","Offline","Baja","3/16/2033","869137275","5/4/2033","5889","154.06","90.93","907259.34","535486.77"
"C3890","Europa","Liechtenstein","Doméstico","Offline","Baja","3/17/2033","389095675","5/5/2033","912","668.27","502.54","609462.24","458316.48"
"C8293","África","Malawi","Frutas","Online","Baja","3/18/2033","829356038","5/6/2033","3737","9.33","6.92","34866.21","25860.04"
"C4303","Centroamérica y Caribe","Trinidad and Tobago","Snacks","Online","Alta","3/19/2033","430384099","5/7/2033","9074","152.58","97.44","1384510.92","884170.56"
"C9188","África","Senegal","Verduras","Online","Baja","3/20/2033","918880879","5/8/2033","6127","154.06","90.93","943925.62","557128.11"
"C4920","Norteamérica","Mexico","Verduras","Online","Media","3/21/2033","492007529","5/9/2033","4816","154.06","90.93","741952.96","437918.88"
"C4080","Europa","Luxembourg","Ropa","Online","Baja","3/22/2033","408037650","5/10/2033","6263","109.28","35.84","684420.64","224465.92"
"C3687","Europa","France","Cárnicos","Offline","Baja","3/23/2033","368751657","5/11/2033","664","421.89","364.69","280134.96","242154.16"
"C2294","Europa","Ukraine","Ropa","Online","Alta","3/24/2033","229457461","5/12/2033","417","109.28","35.84","45569.76","14945.28"
"C6469","Europa","Italy","Ropa","Offline","Media","3/25/2033","646918618","5/13/2033","6450","109.28","35.84","704856","231168"
"C7770","África","The Gambia","Doméstico","Offline","Baja","3/26/2033","777065837","5/14/2033","9904","668.27","502.54","6618546.08","4977156.16"
"C8406","Australia y Oceanía","New Zealand","Cosméticos","Offline","Baja","3/27/2033","840668952","5/15/2033","1479","437.2","263.33","646618.8","389465.07"
"C2048","Europa","Czech Republic","Cárnicos","Offline","Crítica","3/28/2033","204850232","5/16/2033","8591","421.89","364.69","3624456.99","3133051.79"
"C9435","África","Libya","Snacks","Online","Media","3/29/2033","943527162","5/17/2033","9509","152.58","97.44","1450883.22","926556.96"
"C3033","Europa","Czech Republic","Cosméticos","Offline","Crítica","3/30/2033","303301465","5/18/2033","2498","437.2","263.33","1092125.6","657798.34"
"C7190","Europa","Hungary","Frutas","Offline","Baja","3/31/2033","719055879","5/19/2033","3468","9.33","6.92","32356.44","23998.56"
"C3277","África","Turkey","Snacks","Online","Alta","4/1/2033","327741324","5/20/2033","4796","152.58","97.44","731773.68","467322.24"
"C9260","África","Cameroon","Ropa","Offline","Media","4/2/2033","926084220","5/21/2033","7755","109.28","35.84","847466.4","277939.2"
"C1726","Europa","Sweden","Material de oficina","Online","Media","4/3/2033","172662436","5/22/2033","3507","651.21","524.96","2283793.47","1841034.72"
"C3137","Europa","Monaco","Cosméticos","Online","Media","4/4/2033","313789117","5/23/2033","6028","437.2","263.33","2635441.6","1587353.24"
"C7459","África","Azerbaijan","Cuidado personal","Online","Baja","4/5/2033","745996844","5/24/2033","5899","81.73","56.67","482125.27","334296.33"
"C1225","Europa","Bulgaria","Cosméticos","Offline","Baja","4/6/2033","122546327","5/25/2033","3036","437.2","263.33","1327339.2","799469.88"
"C8881","África","Tanzania","Alimento infantil","Online","Media","4/7/2033","888108432","5/26/2033","9876","255.28","159.42","2521145.28","1574431.92"
"C9367","África","Saudi Arabia","Cosméticos","Offline","Crítica","4/8/2033","936710488","5/27/2033","2304","437.2","263.33","1007308.8","606712.32"
"C6809","Norteamérica","Canada","Material de oficina","Online","Media","4/9/2033","680904138","5/28/2033","3520","651.21","524.96","2292259.2","1847859.2"
